customer_id,full_name,email,city,state,country,postal_code,acquisition_channel,is_active,created_at,updated_at,_loaded_at
CUST-00418,Mark Clark,ptownsend@example.net,Brianview,WV,US,15704,Social Media,False,2023-06-21T15:19:46.832692,2026-04-24T19:23:03.840896,2026-04-24T19:23:36.297690
CUST-00419,Michael Price,vturner@example.net,Dustinchester,AL,US,38353,social media,True,2026-02-04T01:31:41.770410,2026-04-24T19:23:02.929237,2026-04-24T19:23:36.298053
CUST-00420,Tina Reynolds,SUZANNE01@EXAMPLE.NET,Matthewview,AS,US,13382,social media,True,2024-01-29T20:57:34.593847,2026-04-24T19:23:11.050610,2026-04-24T19:23:36.298391
CUST-00421,Leah Lee,vmejia@example.org,Ericaburgh,MD,US,72277,Referral,True,2023-05-06T16:17:07.799981,2026-04-24T19:22:36.508570,2026-04-24T19:23:36.298745
CUST-00422,Heather Hardy,smithconnor@example.org,Jamestown,RI,US,12551,PAID_SEARCH,True,2023-06-26T09:57:06.989171,2026-04-24T19:23:11.648315,2026-04-24T19:23:36.299311
CUST-00423,Angelica Jacobs,STEPHANIELITTLE@EXAMPLE.NET,Douglasshire,AS,US,24718,organic,True,2025-12-31T20:30:14.954162,2026-04-24T19:23:17.739218,2026-04-24T19:23:36.299744
CUST-00424,Melissa Contreras,kenneth17@example.com,Jonathanland,KY,US,08678,PAID_SEARCH,True,2024-06-17T12:40:46.215549,2026-04-24T19:22:55.959284,2026-04-24T19:23:36.300081
CUST-00425,John Mcfarland,scottlisa@example.org,Whitefort,CT,US,19358,Social Media,True,2024-12-07T11:15:34.297301,2026-04-24T19:23:01.875215,2026-04-24T19:23:36.300510
CUST-00426,Benjamin Luna,GAINESJENNIFER@EXAMPLE.ORG,Smithfort,FL,US,86073,ORGANIC SEARCH,True,2025-03-26T17:10:42.712243,2026-04-24T19:23:31.973624,2026-04-24T19:23:36.300924
CUST-00427,Laura Robertson,sadams@example.com,Mendozafurt,PR,US,95890,EMAIL,True,2025-08-27T18:37:12.868004,2026-04-24T19:23:23.122902,2026-04-24T19:23:36.301293
CUST-00428,Joseph Frey,aaronfinley@example.com,Evelynfurt,AR,US,83374,Referral,True,2026-04-21T12:54:00.993584,2026-04-24T19:23:14.824465,2026-04-24T19:23:36.301698
CUST-00429,Donna Harris,AMANDA51@EXAMPLE.COM,South Donnaport,UT,US,51632,Paid Search,True,2026-01-01T08:34:34.941676,2026-04-24T19:23:13.837023,2026-04-24T19:23:36.302037
CUST-00430,Alexander Davies,tom73@example.org,South Paul,WY,US,71352,Paid Search,True,2025-03-30T01:58:24.283830,2026-04-24T19:23:05.981049,2026-04-24T19:23:36.302366
CUST-00431,George Le,blevy@example.org,Wilsonhaven,NH,US,89378,Paid Search,True,2025-12-03T13:59:33.588881,2026-04-24T19:23:08.193684,2026-04-24T19:23:36.302730
CUST-00432,Alec Meadows DDS,SANDYJOHNSON@EXAMPLE.ORG,Lake Deborah,AL,US,23078,Referral,True,2025-03-18T07:22:41.555246,2026-04-24T19:23:30.279741,2026-04-24T19:23:36.303137
CUST-00433,Robert Wilson,bryantgeorge@example.net,North Linda,NE,US,44717,ORGANIC SEARCH,True,2025-09-30T06:53:43.990579,2026-04-24T19:23:34.931565,2026-04-24T19:23:36.303528
CUST-00434,Erica Oconnell,rnguyen@example.net,Port Brandon,HI,US,44476,ORGANIC SEARCH,True,2023-07-03T08:40:33.461011,2026-04-24T19:22:52.433601,2026-04-24T19:23:36.303873
CUST-00435,David Perkins,XJACKSON@EXAMPLE.NET,North Kylie,SC,US,80774,organic,True,2024-06-10T05:19:50.746746,2026-04-24T19:22:45.465220,2026-04-24T19:23:36.304221
CUST-00436,Michelle Wheeler,amiller@example.org,Robertfort,UT,US,17133,EMAIL,True,2023-12-06T23:33:46.405596,2026-04-24T19:23:14.389542,2026-04-24T19:23:36.304565
CUST-00437,Linda Love,ljenkins@example.net,Lake Margaretport,MI,US,55392,social media,True,2023-04-30T02:17:34.484515,2026-04-24T19:22:50.138340,2026-04-24T19:23:36.304913
CUST-00438,Philip Fernandez,DOWNSTIFFANY@EXAMPLE.NET,South Kaylee,TN,US,27778,Paid Search,True,2024-02-21T23:22:33.611211,2026-04-24T19:22:47.623140,2026-04-24T19:23:36.305302
CUST-00439,Christopher Livingston Jr.,ginaschmitt@example.com,Justinchester,KS,US,44317,PAID_SEARCH,True,2025-02-28T22:46:27.197296,2026-04-24T19:23:29.404776,2026-04-24T19:23:36.305701
CUST-00440,Casey Floyd,vwilliams@example.org,Robertsonland,MH,US,31342,EMAIL,True,2025-06-23T13:02:24.404170,2026-04-24T19:23:11.562400,2026-04-24T19:23:36.306071
CUST-00441,Brent Rojas,ROBERT53@EXAMPLE.ORG,South Patricia,CA,US,62234,social media,True,2025-01-25T04:26:18.619902,2026-04-24T19:22:39.260361,2026-04-24T19:23:36.306402
CUST-00442,James Ellis,nthomas@example.com,Lake Michael,KY,US,27005,Referral,True,2024-04-27T03:08:10.599948,2026-04-24T19:22:37.925676,2026-04-24T19:23:36.306751
CUST-00443,Christopher Cooper,ramirezdaniel@example.com,Cassandraburgh,OK,US,72951,ORGANIC SEARCH,True,2025-11-16T22:22:45.279354,2026-04-24T19:22:41.188460,2026-04-24T19:23:36.307244
CUST-00444,Joel Smith,NATKINS@EXAMPLE.NET,Fitzgeraldbury,IA,US,43400,Social Media,True,2024-08-12T21:39:58.587090,2026-04-24T19:22:49.344397,2026-04-24T19:23:36.307636
CUST-00445,Amanda Ruiz,robinvillanueva@example.com,South Amandafort,AS,US,91812,social media,True,2025-10-10T23:49:38.887093,2026-04-24T19:23:03.146482,2026-04-24T19:23:36.308044
CUST-00446,Tiffany Anderson,christophermullins@example.net,Johnland,AK,US,63387,organic,True,2025-04-27T03:55:08.060471,2026-04-24T19:22:45.708170,2026-04-24T19:23:36.308447
CUST-00447,Jesse Ingram,VHODGE@EXAMPLE.NET,Lopezstad,SC,US,61357,Referral,True,2025-06-04T08:48:40.483852,2026-04-24T19:22:36.081819,2026-04-24T19:23:36.308816
CUST-00448,Jeffery Nelson,cruzhannah@example.net,Port Gail,RI,US,44501,PAID_SEARCH,True,2025-07-09T06:36:30.421275,2026-04-24T19:22:39.288701,2026-04-24T19:23:36.309216
CUST-00449,Andrew Richardson,pamela16@example.com,New Jennaborough,DC,US,44400,Social Media,True,2024-01-11T13:30:01.533875,2026-04-24T19:22:42.813461,2026-04-24T19:23:36.309556
CUST-00450,Michele Mullins,WMCLAUGHLIN@EXAMPLE.NET,West Michael,KY,US,66504,EMAIL,True,2025-05-09T10:12:54.047281,2026-04-24T19:22:52.628720,2026-04-24T19:23:36.309907
CUST-00451,Barbara Mckinney,watsonshaun@example.net,Shannonstad,AS,US,88752,Social Media,True,2026-02-23T22:38:02.979121,2026-04-24T19:23:24.527753,2026-04-24T19:23:36.310303
CUST-00452,Steven Roberts,lopeznicole@example.org,North Fredville,UT,US,19893,PAID_SEARCH,True,2024-10-19T22:12:02.797469,2026-04-24T19:23:28.499588,2026-04-24T19:23:36.310711
CUST-00453,Kara Fisher,CARTERTARA@EXAMPLE.NET,West Jaimetown,VI,US,30952,Referral,True,2025-10-25T22:56:53.159307,2026-04-24T19:23:07.177229,2026-04-24T19:23:36.311109
CUST-00454,Melissa Wilkinson,robert55@example.com,Ellisshire,DC,US,40673,Referral,False,2023-10-30T06:19:47.082119,2026-04-24T19:22:51.600447,2026-04-24T19:23:36.311457
CUST-00455,Duane Huber,swatson@example.org,Lake Amanda,HI,US,23485,PAID_SEARCH,True,2025-10-30T18:14:22.070505,2026-04-24T19:23:17.571556,2026-04-24T19:23:36.311800
CUST-00456,Jessica Wood,EVANWILSON@EXAMPLE.COM,New Jasmine,TN,US,42043,ORGANIC SEARCH,True,2026-03-31T17:25:48.790252,2026-04-24T19:22:44.876653,2026-04-24T19:23:36.312391
CUST-00457,Thomas Sullivan,kfernandez@example.net,Mackmouth,MD,US,20955,Social Media,True,2023-04-29T19:02:30.567291,2026-04-24T19:23:20.309699,2026-04-24T19:23:36.312806
CUST-00458,Nicole Mcknight,deborah47@example.com,Port Annette,PW,US,58448,Referral,True,2024-04-30T04:35:13.103219,2026-04-24T19:22:42.738937,2026-04-24T19:23:36.313149
CUST-00459,Elizabeth Morales,IMCCULLOUGH@EXAMPLE.NET,South Michael,MD,US,07714,EMAIL,True,2025-02-19T10:49:33.025100,2026-04-24T19:22:47.708985,2026-04-24T19:23:36.313519
CUST-00460,Joshua Griffin,kimberlywang@example.org,New Prestonfort,MD,US,79559,organic,True,2025-02-16T02:00:14.945817,2026-04-24T19:23:32.604130,2026-04-24T19:23:36.314083
CUST-00461,Dustin Bell,raymond65@example.com,Sawyerland,IL,US,95902,EMAIL,True,2025-12-22T20:57:07.062595,2026-04-24T19:23:20.491661,2026-04-24T19:23:36.314445
CUST-00462,Tracy Coleman,SLARA@EXAMPLE.ORG,Taylorshire,PA,US,11783,social media,True,2023-09-29T11:26:00.174563,2026-04-24T19:22:54.193868,2026-04-24T19:23:36.314901
CUST-00463,Mark Nelson,carl96@example.org,New Steven,OK,US,99492,ORGANIC SEARCH,True,2026-01-21T12:44:46.140938,2026-04-24T19:22:47.955454,2026-04-24T19:23:36.315596
CUST-00464,Elizabeth Richards,froberts@example.org,Hansenmouth,IN,US,04018,Social Media,False,2025-09-08T01:01:19.653719,2026-04-24T19:22:45.241438,2026-04-24T19:23:36.316060
CUST-00465,Donna White,STEPHANIE71@EXAMPLE.NET,North David,KY,US,65126,organic,True,2026-04-18T14:20:55.922958,2026-04-24T19:22:40.003489,2026-04-24T19:23:36.316406
CUST-00466,Karen Benson,bianca96@example.com,West Williamshire,AK,US,34519,Paid Search,True,2023-10-20T12:32:59.619388,2026-04-24T19:22:39.510624,2026-04-24T19:23:36.316756
CUST-00467,Isaac Fields,steven25@example.org,Brandonport,NC,US,84248,organic,True,2026-02-14T00:41:18.833417,2026-04-24T19:23:06.831990,2026-04-24T19:23:36.317088
CUST-00468,Shelia Serrano,KATHYGEORGE@EXAMPLE.ORG,Josephstad,CT,US,70548,social media,True,2025-01-19T15:45:09.394512,2026-04-24T19:23:25.398889,2026-04-24T19:23:36.317485
CUST-00469,Thomas Martin,taylorjuan@example.com,East Wesley,MP,US,25197,organic,True,2025-09-12T07:14:40.565929,2026-04-24T19:23:09.519313,2026-04-24T19:23:36.317940
CUST-00470,Tammy Mendoza,butlersabrina@example.org,Hannahberg,GU,US,58426,Referral,True,2025-12-24T23:28:56.583589,2026-04-24T19:23:11.858918,2026-04-24T19:23:36.318347
CUST-00471,Courtney Vincent,GERALD40@EXAMPLE.NET,Lake Jeremy,DC,US,28005,Referral,True,2023-09-14T18:29:49.226904,2026-04-24T19:22:40.716298,2026-04-24T19:23:36.318685
CUST-00472,Brian Mcguire,joneskim@example.com,South Davidview,AZ,US,09184,Social Media,True,2024-03-20T14:34:21.045078,2026-04-24T19:22:36.616344,2026-04-24T19:23:36.319085
CUST-00473,Christina Lambert,pattonsamantha@example.org,North Dustinview,OR,US,46092,Referral,True,2024-05-15T00:05:44.026372,2026-04-24T19:23:27.308285,2026-04-24T19:23:36.319486
CUST-00474,Kendra Baldwin,WILLIAMJONES@EXAMPLE.NET,Georgeside,AL,US,95573,organic,True,2023-08-11T05:16:39.576668,2026-04-24T19:22:48.840923,2026-04-24T19:23:36.319903
CUST-00475,Tyler White,lrichardson@example.org,Tinachester,IL,US,67904,Social Media,True,2023-12-30T10:09:58.981746,2026-04-24T19:22:42.770729,2026-04-24T19:23:36.320373
CUST-00476,Isaiah Roberts DDS,david18@example.org,West Tristanfurt,LA,US,60393,social media,True,2025-02-10T22:42:51.620478,2026-04-24T19:22:54.720415,2026-04-24T19:23:36.320749
CUST-00477,Mrs. Shannon Jacobson,APEREZ@EXAMPLE.COM,Crosbystad,HI,US,02176,EMAIL,True,2026-04-23T09:48:13.053732,2026-04-24T19:23:05.498902,2026-04-24T19:23:36.321135
CUST-00478,Charles Morales,sandersalexandra@example.net,Lake Saraburgh,CA,US,48173,PAID_SEARCH,True,2026-03-28T15:24:05.805910,2026-04-24T19:22:56.317899,2026-04-24T19:23:36.321536
CUST-00479,Dr. Ralph Wheeler DDS,bmartinez@example.net,Kellyfurt,NM,US,67533,organic,True,2024-02-24T16:10:25.520003,2026-04-24T19:23:22.079973,2026-04-24T19:23:36.321917
CUST-00480,Brandy Garcia,MARTINEZTRACY@EXAMPLE.ORG,Port Carlostown,HI,US,50653,PAID_SEARCH,False,2025-02-15T13:00:57.573799,2026-04-24T19:22:55.617353,2026-04-24T19:23:36.322326
CUST-00481,Patricia Sparks,christy11@example.net,West Ebony,NM,US,66665,Paid Search,True,2024-02-05T19:11:38.194641,2026-04-24T19:22:56.616939,2026-04-24T19:23:36.322659
CUST-00482,Barbara Cole,cisnerosanthony@example.com,Ramoston,AZ,US,23683,Referral,True,2024-12-25T00:55:12.720865,2026-04-24T19:23:27.621642,2026-04-24T19:23:36.323152
CUST-00483,Mike Freeman,NICOLE27@EXAMPLE.COM,New Emilyside,TX,US,71200,organic,True,2025-01-11T01:40:35.486281,2026-04-24T19:23:04.554663,2026-04-24T19:23:36.323517
CUST-00484,Jamie Rhodes,williammyers@example.com,Luketown,OR,US,06414,EMAIL,True,2023-09-12T13:22:17.658940,2026-04-24T19:22:57.984606,2026-04-24T19:23:36.323923
CUST-00485,Gregory Howard,hubbardcolleen@example.com,Brianbury,IA,US,31253,organic,True,2025-04-04T04:55:04.948271,2026-04-24T19:23:11.551900,2026-04-24T19:23:36.324782
CUST-00486,Gabriel Murray,MELTONDANNY@EXAMPLE.ORG,Bradleychester,KY,US,03175,EMAIL,True,2025-05-26T15:54:59.952027,2026-04-24T19:23:11.279354,2026-04-24T19:23:36.325363
CUST-00487,John Vazquez,nicholas65@example.net,West Tyler,AS,US,87976,Social Media,True,2024-05-01T03:04:15.600151,2026-04-24T19:23:12.889673,2026-04-24T19:23:36.325718
CUST-00488,Rachel Pittman,tara37@example.net,West Joseph,ME,US,75673,Referral,True,2024-07-08T14:19:56.931738,2026-04-24T19:22:49.553159,2026-04-24T19:23:36.326060
CUST-00489,Austin Solis,ROBBINSBELINDA@EXAMPLE.NET,Simmonsstad,WY,US,10549,Paid Search,True,2025-04-07T23:44:54.566720,2026-04-24T19:22:54.110821,2026-04-24T19:23:36.326487
CUST-00490,David Robertson,ryan85@example.org,North Courtney,NC,US,24951,ORGANIC SEARCH,True,2025-01-16T03:30:48.133219,2026-04-24T19:22:48.777168,2026-04-24T19:23:36.326817
CUST-00491,Sarah Meadows,oadams@example.net,New Jamesmouth,FL,US,32007,Social Media,True,2023-10-06T23:07:56.424431,2026-04-24T19:23:17.118398,2026-04-24T19:23:36.327173
CUST-00492,Sarah Adams,MEGAN65@EXAMPLE.ORG,Debbieview,TX,US,79305,EMAIL,True,2024-01-08T19:40:54.031072,2026-04-24T19:22:50.309005,2026-04-24T19:23:36.327501
CUST-00493,Justin Graham,jamessanchez@example.com,East Erikberg,AK,US,34369,social media,True,2025-09-06T08:16:08.630013,2026-04-24T19:22:52.666320,2026-04-24T19:23:36.327899
CUST-00494,Mr. Scott Miller,dawnwilliams@example.net,Michellechester,MH,US,48137,organic,True,2025-04-30T01:15:02.599513,2026-04-24T19:23:29.143161,2026-04-24T19:23:36.328306
CUST-00495,Kenneth Mason,UHAHN@EXAMPLE.ORG,New Elizabethshire,WI,US,69347,PAID_SEARCH,True,2024-01-25T23:58:34.160491,2026-04-24T19:23:29.073892,2026-04-24T19:23:36.328660
CUST-00496,Kevin Price,carolmejia@example.com,South Jeffery,CT,US,23458,social media,True,2023-12-15T16:35:04.470384,2026-04-24T19:22:52.472840,2026-04-24T19:23:36.329075
CUST-00497,James Fry MD,lking@example.org,Wellsbury,KY,US,19494,Paid Search,True,2024-05-26T19:58:03.545184,2026-04-24T19:23:18.940274,2026-04-24T19:23:36.329457
CUST-00498,Teresa Vazquez,ANDREW90@EXAMPLE.NET,West Angela,ME,US,84249,PAID_SEARCH,True,2026-03-10T07:36:33.384389,2026-04-24T19:22:57.771306,2026-04-24T19:23:36.329795
CUST-00499,Theodore Long,nicholsjoel@example.com,Kevinbury,ME,US,28076,Referral,False,2025-11-21T18:25:17.717161,2026-04-24T19:22:45.613634,2026-04-24T19:23:36.330191
CUST-00500,Andrew Delacruz,zwelch@example.net,Ruizchester,MP,US,44111,organic,True,2025-06-19T03:24:08.488331,2026-04-24T19:23:28.605674,2026-04-24T19:23:36.330645
